Document,Topic,Name,Representation,KeyBERT,MMR,Representative_Docs,Top_n_words,Probability,Representative_document
por burro y obeso,15,15_foto_plata_40_mina,"['foto', 'plata', '40', 'mina', 'única', 'final', 'gusta', 'idea', 'milei', 'medio']","['foto', 'viendo', 'gusta', 'ves', 'mucha', 'baja', 'misma', 'veo', 'puto', 'fotos']","['40', 'final', 'gusta', 'idea', 'realidad', 'primera', 'viendo', 'quién', 'resto', 'fotos']","['la mina puede ser la más linda del mundo, en el momento que likea una foto de alejo isak pasa a ser la  esa que hace sketches', 'creo que la foto de la foca, está mal. es mucho más ', 'se cambiaba la foto y se ponía una tapándose el cachete la ']",foto - plata - 40 - mina - única - final - gusta - idea - milei - medio,1.0,False
"Cuando dicen que un OBESO paso hambre, solo demuestran su ignorancia supina y alergia a la realidad. Y no me vengan con la verga de ""come mal por eso engorda"". En los lugares donde pasan hambre enserio no hay ningún obeso.",11,11_comer_comida_dieta_país,"['comer', 'comida', 'dieta', 'país', 'mala', 'etc', 'chicos', 'vergüenza', 'trabajo', 'come']","['comiendo', 'comer', 'comida', 'dieta', 'grasa', 'pobre', 'enfermedades', 'montón', 'razón', 'muchas']","['comer', 'país', 'chicos', 'trabajo', 'hablar', 'argentina', 'pobre', 'saben', 'odio', 'poder']","['y acaso en tu país no hay gente muriendo de hambre? jaja pobres! se cren que por estar  comen bien cuando comen pura comida chatarra', '""la cultura de la dieta es racista y colonial"" claro, porque la  por malnutrición y comer de la chingada gracias a las industrias trasnacionales es muy decolonial. ajá.', 'está comprobado el vínculo entre hábitos alimentarios,  y depresión. la adicción a la comida promueve a comer en exceso y a la enfermedad. dietary habits, depresion and obesity front. pediatr., 08 march 2024 sec. pediatric obesity %']",comer - comida - dieta - país - mala - etc - chicos - vergüenza - trabajo - come,1.0,False
"Nuevo capítulo de Eco Salud con Bárbara , nutricionista, y Andrea Lerner, profesora de Educación Física. Sobrepeso y obesidad. Lo encontrás en el diario, web, youtube y spotify de El Eco. En Eco Tv, jueves a las 21 y repite el sábado a las 20.30.",-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.8291166954598342,False
"Exacto. Encima los nutriólogos y médicos te preguntan antecedentes familiares porque ES RELEVANTE. Incluso alguien con sobrepeso puede tener más de una enfermedad, cada caso es único.",24,24_dieta_comer_bajar_difícil,"['dieta', 'comer', 'bajar', 'difícil', 'caso', 'cualquier', 'alguna', 'salud', 'enfermedad', 'quieren']","['dieta', 'comiendo', 'comer', 'grasa', 'comida', 'salud', 'enfermedades', 'enfermedad', 'siquiera', 'vos sos']","['dieta', 'comer', 'bajar', 'difícil', 'salud', 'enfermedades', 'sabes', 'panza', 'comida', 'cuerpo']","['cuando una persona con  se abre con vos y te dice que no le gusta su cuerpo no lo mandes a hacer dieta o le digas que haga ejercicio. toda nuestra vida saltamos de dieta en dieta, no es tan fácil como lo ves en tu lugar de privilegio', 'comés como desaforado cuatro años y culpás del  al que te pone a dieta.', 'sale 500 dólares, estuvo averiguando la pediatra y la nutricionista para uno de mis primos con  en el cual la dieta no funciona']",dieta - comer - bajar - difícil - caso - cualquier - alguna - salud - enfermedad - quieren,1.0,False
Los esperamos para seguir hablando de # Obesidad. Desde ⁦⁩ gratis pero vacantes limitadas. No te lo pierdas,27,27_imc_viene_vas_allá,"['imc', 'viene', 'vas', 'allá', 'viendo', 'seguir', 'hilo', 'pedazo', 'podría', 'querer']","['diga', 'tenés', 'cualquier', 'allá', 'alto', 'viendo', 'alta', 'grande', 'medio', 'días']","['imc', 'allá', 'cuestión', 'comentarios', 'trabajo', '40', 'panza', 'milei', 'paso', 'hablando']","['me tomo los comentarios de quien viene (una ) !', 'se puede ser  con un imc de 16 (!)', 'dejando la contextura de lado, tenés un imc de 21 (wtf!?) en qué contexto estás con  moderada!?']",imc - viene - vas - allá - viendo - seguir - hilo - pedazo - podría - querer,1.0,False
como podes desayunar tanta grasa por favor con razón son todos obesos los yanquis,2,2_comida_comer_come_mala,"['comida', 'comer', 'come', 'mala', 'podes', 'mucha', 'buena', 'comiendo', 'sano', 'grasa']","['comida', 'comer', 'comiendo', 'gordito', 'gusta', 'además', 'puto', 'mucha', 'montón', 'quiere']","['comida', 'comer', 'buena', 'grasa', 'casa', 'chicos', 'pensar', 'dieta', 'gordito', '100']","['justo la  atragantandose con comida!', 'en otra vida fui , si estamos peleados y me hablas de comida, me puede, porque soy así! tan interesada por la comida', 'retiene comida? no la entrega a comedores fantasmas, para que después la vendan en ferias barriales, entendiste,  pute? o preferís un dibujito?']",comida - comer - come - mala - podes - mucha - buena - comiendo - sano - grasa,0.20016337446758853,False
Varios médicos mediáticos opinan livianamente de temas que no dominan porque deben llenar una columna diaria de TV o radio. He escuchado barbaridades de la dislexia o el autismo de especialistas en obesidad o cardiología. Parecen más interesados en exhibirse que en ser rigurosos.,1,1_enfermedad_salud_cuerpo_mental,"['enfermedad', 'salud', 'cuerpo', 'mental', 'enfermedades', 'ir', 'muchas', 'comentarios', 'sólo', 'etc']","['enfermedades', 'enfermedad', 'salud', 'sufre', 'culpa', 'mórbido', 'aunque', 'serio', 'dar', 'además']","['mental', 'enfermedades', 'comentarios', 'misma', 'tampoco', 'verdad', 'hablar', 'debería', 'sufre', 'cualquier']","['la  mórbida es enfermedad, igual que la delgadez mórbida', 'sigan negando que la  es una enfermedad', 'porque pone en riesgo la vida de otros y la suya. y que atienda su salud. la  es una enfermedad.']",enfermedad - salud - cuerpo - mental - enfermedades - ir - muchas - comentarios - sólo - etc,0.5176430828027733,False
"Pero concejal gordo y calvo, Gury ud siempre nos bloquea cuando le decimos la verdad, y ya no use más su cuenta fake use la real tenga más testosterona, bueno es complicado por su obesidad no lo culpo",0,0_hizo_hablar_puta_gran,"['hizo', 'hablar', 'puta', 'gran', 'hombre', 'final', 'verdad', 'vergüenza', 'habla', 'video']","['hizo', 'quiere', 'dije', 'puto', 'siendo', 'serio', 'hombre', 'tal', 'viene', 'además']","['hizo', 'hablar', 'puta', 'hombre', 'vergüenza', 'video', 'idea', 'atrás', 'tampoco', 'pobre']","['mi primito lo persiguió a un hombre  levantandole la remera diciendole “que panza  que tenes”. se me cae la cara de vergüenza', 'señores de gran hermano y telefe es un gran vergüenza que siga tendiendo una discriminadora como furia tengo mí aijada que es discapacitada y  que vergüenza que siga estando furia me gusta mucho el programa pero creo si ago cometió un ero lo de furia es muy grave', 'te acordás del final del hombre que fue jueves? cuando el  y gigante domingo se empieza a camuflarse con la creación, gabriel syme dice que le hace recordar a la máscara de memnón que vió cuando era chico. (creo que tanto domingo como jueves son alter ego del  del bien)']",hizo - hablar - puta - gran - hombre - final - verdad - vergüenza - habla - video,0.10680210100777053,False
No ! Solo a un milímetro de la obesidad,-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.23759107262987889,False
"La obesidad , es una enfermedad. Muy lejos de romantizarla, hay que tratarla. (Y educar)",1,1_enfermedad_salud_cuerpo_mental,"['enfermedad', 'salud', 'cuerpo', 'mental', 'enfermedades', 'ir', 'muchas', 'comentarios', 'sólo', 'etc']","['enfermedades', 'enfermedad', 'salud', 'sufre', 'culpa', 'mórbido', 'aunque', 'serio', 'dar', 'además']","['mental', 'enfermedades', 'comentarios', 'misma', 'tampoco', 'verdad', 'hablar', 'debería', 'sufre', 'cualquier']","['la  mórbida es enfermedad, igual que la delgadez mórbida', 'sigan negando que la  es una enfermedad', 'porque pone en riesgo la vida de otros y la suya. y que atienda su salud. la  es una enfermedad.']",enfermedad - salud - cuerpo - mental - enfermedades - ir - muchas - comentarios - sólo - etc,1.0,False
Porque pone en riesgo la vida de otros y la suya. Y que atienda su salud. La obesidad es una enfermedad.,1,1_enfermedad_salud_cuerpo_mental,"['enfermedad', 'salud', 'cuerpo', 'mental', 'enfermedades', 'ir', 'muchas', 'comentarios', 'sólo', 'etc']","['enfermedades', 'enfermedad', 'salud', 'sufre', 'culpa', 'mórbido', 'aunque', 'serio', 'dar', 'además']","['mental', 'enfermedades', 'comentarios', 'misma', 'tampoco', 'verdad', 'hablar', 'debería', 'sufre', 'cualquier']","['la  mórbida es enfermedad, igual que la delgadez mórbida', 'sigan negando que la  es una enfermedad', 'porque pone en riesgo la vida de otros y la suya. y que atienda su salud. la  es una enfermedad.']",enfermedad - salud - cuerpo - mental - enfermedades - ir - muchas - comentarios - sólo - etc,0.41422447215026653,False
que vergüenza este gordo obeso por dios,4,4_quiere_medio_podes_tampoco,"['quiere', 'medio', 'podes', 'tampoco', 'viendo', 'boludo', 'creo', 'cara', 'sé', 'pelotudo']","['siquiera', 'tampoco', 'quiere', 'malo', 'dar', 'querer', 'digo', 'tomar', 'algún', 'hablando']","['tampoco', 'sé', 'pelotudo', 'razón', 'debería', 'malo', 'vergüenza', 'dicen', 'poder', 'cabeza']","['tranqui, nadie quiere ver unas tetas separadas y , saludos', 'que sea  no quiere decir que no entre', 'yo creo q esta mal romantizar la , pero tampoco para el odio. un punto medio tami']",quiere - medio - podes - tampoco - viendo - boludo - creo - cara - sé - pelotudo,0.08849162650560188,False
No me parece ético de tu parte burlarte de su sobrepeso,-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.13773780105723255,False
Hoy escuché en canal 13 q sí hay tomógrafo pero Roly no estra por su estado de obesidad.,-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.2318642545242664,False
Está bien que tiene sobrepeso pero tampoco es para hacerla mierda así.,0,0_hizo_hablar_puta_gran,"['hizo', 'hablar', 'puta', 'gran', 'hombre', 'final', 'verdad', 'vergüenza', 'habla', 'video']","['hizo', 'quiere', 'dije', 'puto', 'siendo', 'serio', 'hombre', 'tal', 'viene', 'además']","['hizo', 'hablar', 'puta', 'hombre', 'vergüenza', 'video', 'idea', 'atrás', 'tampoco', 'pobre']","['mi primito lo persiguió a un hombre  levantandole la remera diciendole “que panza  que tenes”. se me cae la cara de vergüenza', 'señores de gran hermano y telefe es un gran vergüenza que siga tendiendo una discriminadora como furia tengo mí aijada que es discapacitada y  que vergüenza que siga estando furia me gusta mucho el programa pero creo si ago cometió un ero lo de furia es muy grave', 'te acordás del final del hombre que fue jueves? cuando el  y gigante domingo se empieza a camuflarse con la creación, gabriel syme dice que le hace recordar a la máscara de memnón que vió cuando era chico. (creo que tanto domingo como jueves son alter ego del  del bien)']",hizo - hablar - puta - gran - hombre - final - verdad - vergüenza - habla - video,0.0959235277451539,False
"Ah mirá, la obesidad no está relacionada con la diabetes, el colesterol, la hipertensión? No afecta a la parte ósea principalmente las rodillas? Los médicos clínicos y traumatólogos están equivocados cuando tenés sobrepeso y te señalan los riesgos? Dejen de romantizar.",1,1_enfermedad_salud_cuerpo_mental,"['enfermedad', 'salud', 'cuerpo', 'mental', 'enfermedades', 'ir', 'muchas', 'comentarios', 'sólo', 'etc']","['enfermedades', 'enfermedad', 'salud', 'sufre', 'culpa', 'mórbido', 'aunque', 'serio', 'dar', 'además']","['mental', 'enfermedades', 'comentarios', 'misma', 'tampoco', 'verdad', 'hablar', 'debería', 'sufre', 'cualquier']","['la  mórbida es enfermedad, igual que la delgadez mórbida', 'sigan negando que la  es una enfermedad', 'porque pone en riesgo la vida de otros y la suya. y que atienda su salud. la  es una enfermedad.']",enfermedad - salud - cuerpo - mental - enfermedades - ir - muchas - comentarios - sólo - etc,1.0,False
